182 -33 -2234
183 -34 -2377
184 -35 -2520
185 -36 -2663
186 -37 -2806
187 -38 -2949
188 -39 -3092
189 -40 -3235
190 -41 -3378
191 -42 -3521
192 -43 -3664
193 -44 -3807
194 -45 -3950
195 -46 -4093
196 -47 -4236
197 -48 -4379
198 -49 -4522
199 -50 -4665
200 -51 -4808
201 -52 -4951
202 -53 -5094
203 -54 -5237
204 -55 -5380
205 -56 -5523
206 -57 -5666
207 -58 -5809
208 -59 -5952
209 -60 -6095
210 -61 -6238
211 -62 -6381
212 -63 -6524
213 -64 -6667
214 -65 -6810
215 -66 -6953
216 -67 -7096
217 -68 -7239
218 -69 -7382
219 -70 -7525
220 -71 -7668
221 -72 -7811
222 -73 -7954
223 -74 -8097
224 -75 -8240
225 -74 -8383
226 -73 -8546
227 -72 -8727
228 -71 -8862
229 -70 -8973
230 -69 -8988
231 -68 -9099
232 -67 -9188
233 -66 -9373
234 -65 -9616
235 -64 -9839
236 -63 -10080
237 -62 -10305
238 -61 -10534
239 -60 -10749
240 -59 -10852
241 -58 -10829
242 -57 -10694
243 -56 -10513
244 -55 -10350
245 -54 -10207
246 -53 -10064
247 -52 -9921
248 -51 -9778
249 -50 -9635
250 -49 -9492
251 -48 -9349
252 -47 -9206
253 -46 -9063
254 -45 -8920
255 -44 -8777
256 -43 -8634
257 -42 -8491
258 -41 -8348
259 -40 -8205
260 -39 -8062
261 -38 -7919
262 -37 -7776
263 -36 -7633
264 -35 -7490
265 -34 -7347
266 -33 -7204
267 -32 -7061
268 -31 -6918
269 -30 -6775
270 -29 -6632
271 -28 -6489
272 -27 -6346
273 -26 -6203
274 -25 -6060
275 -24 -5917
276 -23 -5774
277 -22 -5631
278 -21 -5488
279 -20 -5345
280 -19 -5202
281 -18 -5059
282 -17 -4916
283 -16 -4773
284 -15 -4630
285 -14 -4487
286 -13 -4344
287 -12 -4201
288 -11 -4058
289 -10 -3915
290 -9 -3772
291 -8 -3629
292 -7 -3486
293 -6 -3343
294 -5 -3200
295 -4 -3057
296 -3 -2914
297 -2 -2771
298 -1 -2628
299 0 -2485
300 1 -2342
301 2 -2199
302 3 -2056
303 4 -1913
304 5 -1770
305 6 -1627
306 7 -1484
307 8 -1341
308 9 -1198
309 10 -1055
310 11 -912
311 12 -769
312 13 -626
313 14 -483
314 15 -340
315 16 -197
316 17 -54
317 18 89
318 19 232
319 20 375
320 21 518
321 22 661
322 23 804
323 24 947
324 25 1090
325 26 1233
326 27 1376
327 28 1519
328 29 1662
329 30 1805
330 31 1948
331 32 2091
332 33 2234
333 34 2377
334 35 2520
335 36 2663
336 37 2806
337 38 2949
338 39 3092
339 40 3235
340 41 3378
341 42 3521
342 43 3664
343 44 3807
344 45 3950
345 46 4093
346 47 4236
347 48 4379
348 49 4522
349 50 4665
350 51 4808
351 52 4951
352 53 5094
353 54 5237
354 55 5380
355 56 5523
356 57 5666
357 58 5809
358 59 5952
359 60 6095
360 61 6238
361 62 6381
362 63 6524
363 64 6667
364 65 6810
365 66 6953
366 67 7096
367 68 7239
368 69 7382
369 70 7525
370 71 7668
371 72 7811
372 73 7954
373 74 8097
374 75 8240
375 74 8383
376 73 8546
377 72 8727
378 71 8862
379 70 8973
380 69 8988
381 68 9099
382 67 9188
383 66 9373
384 65 9616
385 64 9839
386 63 10080
387 62 10305
388 61 10534
389 60 10749
390 59 10852
391 58 10829
392 57 10694
393 56 10513
394 55 10350
395 54 10207
396 53 10064
397 52 9921
398 51 9778
399 50 9635
400 49 9492
401 48 9349
402 47 9206
403 46 9063
404 45 8920
405 44 8777
406 43 8634
407 42 8491
408 41 8348
409 40 8205
410 39 8062
411 38 7919
412 37 7776
413 36 7633
414 35 7490
415 34 7347
416 33 7204
417 32 7061
418 31 6918
419 30 6775
420 29 6632
421 28 6489
422 27 6346
423 26 6203
424 25 6060
425 24 5917
426 23 5774
427 22 5631
428 21 5488
429 20 5345
430 19 5202
431 18 5059
432 17 4916
433 16 4773
434 15 4630
435 14 4487
436 13 4344
437 12 4201
438 11 4058
439 10 3915
440 9 3772
441 8 3629
442 7 3486
443 6 3343
444 5 3200
445 4 3057
446 3 2914
447 2 2771
448 1 2628
449 0 2485
450 -1 2342
451 -2 2199
452 -3 2056
453 -4 1913
454 -5 1770
455 -6 1627
456 -7 1484
457 -8 1341
458 -9 1198
459 -10 1055
460 -11 912
461 -12 769
462 -13 626
463 -14 483
464 -15 340
465 -16 197
466 -17 54
467 -18 -89
468 -19 -232
469 -20 -375
470 -21 -518
471 -22 -661
472 -23 -804
473 -24 -947
474 -25 -1090
475 -26 -1233
476 -27 -1376
477 -28 -1519
478 -29 -1662
479 -30 -1805
480 -31 -1948
481 -32 -2091
482 -33 -2234
483 -34 -2377
484 -35 -2520
485 -36 -2663
486 -37 -2806
487 -38 -2949
488 -39 -3092
489 -40 -3235
490 -41 -3378
491 -42 -3521
492 -43 -3664
493 -44 -3807
494 -45 -3950
495 -46 -4093
496 -47 -4236
497 -48 -4379
498 -49 -4522
499 -50 -4665
500 -51 -4808
501 -52 -4951
502 -53 -5094
503 -54 -5237
504 -55 -5380
505 -56 -5523
506 -57 -5666
507 -58 -5809
508 -59 -5952
509 -60 -6095
510 -61 -6238
511 -62 -6381
512 -63 -6524
513 -64 -6667
514 -65 -6810
515 -66 -6953
516 -67 -7096
517 -68 -7239
518 -69 -7382
519 -70 -7525
520 -71 -7668
521 -72 -7811
522 -73 -7954
523 -74 -8097
524 -75 -8240
525 -74 -8383
526 -73 -8546
527 -72 -8727
528 -71 -8862
529 -70 -8973
530 -69 -8988
531 -68 -9099
532 -67 -9188
533 -66 -9373
534 -65 -9616
535 -64 -9839
536 -63 -10080
537 -62 -10305
538 -61 -10534
539 -60 -10749
540 -59 -10852
541 -58 -10829
542 -57 -10694
543 -56 -10513
544 -55 -10350
545 -54 -10207
546 -53 -10064
547 -52 -9921
548 -51 -9778
549 -50 -9635
550 -49 -9492
551 -48 -9349
552 -47 -9206
553 -46 -9063
554 -45 -8920
555 -44 -8777
556 -43 -8634
557 -42 -8491
558 -41 -8348
559 -40 -8205
560 -39 -8062
561 -38 -7919
562 -37 -7776
563 -36 -7633
564 -35 -7490
565 -34 -7347
566 -33 -7204
567 -32 -7061
568 -31 -6918
569 -30 -6775
570 -29 -6632
571 -28 -6489
572 -27 -6346
573 -26 -6203
574 -25 -6060
575 -24 -5917
576 -23 -5774
577 -22 -5631
578 -21 -5488
579 -20 -5345
580 -19 -5202
581 -18 -5059
582 -17 -4916
583 -16 -4773
584 -15 -4630
585 -14 -4487
586 -13 -4344
587 -12 -4201
588 -11 -4058
589 -10 -3915
590 -9 -3772
591 -8 -3629
592 -7 -3486
593 -6 -3343
594 -5 -3200
595 -4 -3057
596 -3 -2914
597 -2 -2771
598 -1 -2628
599 0 -2485
600 1 -2342
601 2 -2199
602 3 -2056
603 4 -1913
604 5 -1770
605 6 -1627
606 7 -1484
607 8 -1341
608 9 -1198
609 10 -1055
610 11 -912
611 12 -769
612 13 -626
613 14 -483
614 15 -340
615 16 -197
616 17 -54
617 18 89
618 19 232
619 20 375
620 21 518
621 22 661
622 23 804
623 24 947
624 25 1090
625 26 1233
626 27 1376
627 28 1519
628 29 1662
629 30 1805
630 31 1948
631 32 2091
632 33 2234
633 34 2377
634 35 2520
635 36 2663
636 37 2806
637 38 2949
638 39 3092
639 40 3235
640 41 3378
641 42 3521
642 43 3664
643 44 3807
644 45 3950
645 46 4093
646 47 4236
647 48 4379
648 49 4522
649 50 4665
650 51 4808
651 52 4951
652 53 5094
653 54 5237
654 55 5380
655 56 5523
656 57 5666
657 58 5809
658 59 5952
659 60 6095
660 61 6238
661 62 6381
662 63 6524
663 64 6667
664 65 6810
665 66 6953
666 67 7096
667 68 7239
668 69 7382
669 70 7525
670 71 7668
671 72 7811
672 73 7954
673 74 8097
674 75 8240
675 74 8383
676 73 8546
677 72 8727
678 71 8862
679 70 8973
680 69 8988
681 68 9099
682 67 9188
683 66 9373
684 65 9616
685 64 9839
686 63 10080
687 62 10305
688 61 10534
689 60 10749
690 59 10852
691 58 10829
692 57 10694
693 56 10513
694 55 10350
695 54 10207
696 53 10064
697 52 9921
698 51 9778
699 50 9635
700 49 9492
701 48 9349
702 47 9206
703 46 9063
704 45 8920
705 44 8777
706 43 8634
707 42 8491
708 41 8348
709 40 8205
710 39 8062
711 38 7919
712 37 7776
713 36 7633
714 35 7490
715 34 7347
716 33 7204
717 32 7061
718 31 6918
719 30 6775
720 29 6632
721 28 6489
722 27 6346
723 26 6203
724 25 6060
725 24 5917
726 23 5774
727 22 5631
728 21 5488
729 20 5345
730 19 5202
731 18 5059
732 17 4916
733 16 4773
734 15 4630
735 14 4487
736 13 4344
737 12 4201
738 11 4058
739 10 3915
740 9 3772
741 8 3629
742 7 3486
743 6 3343
744 5 3200
745 4 3057
746 3 2914
747 2 2771
748 1 2628
749 0 2485
750 -1 2342
751 -2 2199
752 -3 2056
753 -4 1913
754 -5 1770
755 -6 1627
756 -7 1484
757 -8 1341
758 -9 1198
759 -10 1055
760 -11 912
761 -12 769
762 -13 626
763 -14 483
764 -15 340
765 -16 197
766 -17 54
767 -18 -89
768 -19 -232
769 -20 -375
770 -21 -518
771 -22 -661
772 -23 -804
773 -24 -947
774 -25 -1090
775 -26 -1233
776 -27 -1376
777 -28 -1519
778 -29 -1662
779 -30 -1805
780 -31 -1948
781 -32 -2091
782 -33 -2234
783 -34 -2377
784 -35 -2520
785 -36 -2663
786 -37 -2806
787 -38 -2949
788 -39 -3092
789 -40 -3235
790 -41 -3378
791 -42 -3521
792 -43 -3664
793 -44 -3807
794 -45 -3950
795 -46 -4093
796 -47 -4236
797 -48 -4379
798 -49 -4522
799 -50 -4665
800 -51 -4808
801 -52 -4951
802 -53 -5094
803 -54 -5237
804 -55 -5380
805 -56 -5523
806 -57 -5666
807 -58 -5809
808 -59 -5952
809 -60 -6095
810 -61 -6238
811 -62 -6381
812 -63 -6524
813 -64 -6667
814 -65 -6810
815 -66 -6953
816 -67 -7096
817 -68 -7239
818 -69 -7382
819 -70 -7525
820 -71 -7668
821 -72 -7811
822 -73 -7954
823 -74 -8097
824 -75 -8240
825 -74 -8383
826 -73 -8546
827 -72 -8727
828 -71 -8862
829 -70 -8973
830 -69 -8988
831 -68 -9099
832 -67 -9188
833 -66 -9373
834 -65 -9616
835 -64 -9839
836 -63 -10080
837 -62 -10305
838 -61 -10534
839 -60 -10749
840 -59 -10852
841 -58 -10829
842 -57 -10694
843 -56 -10513
844 -55 -10350
845 -54 -10207
846 -53 -10064
847 -52 -9921
848 -51 -9778
849 -50 -9635
850 -49 -9492
851 -48 -9349
852 -47 -9206
853 -46 -9063
854 -45 -8920
855 -44 -8777
856 -43 -8634
857 -42 -8491
858 -41 -8348
859 -40 -8205
860 -39 -8062
861 -38 -7919
862 -37 -7776
863 -36 -7633
864 -35 -7490
865 -34 -7347
866 -33 -7204
867 -32 -7061
868 -31 -6918
869 -30 -6775
870 -29 -6632
871 -28 -6489
872 -27 -6346
873 -26 -6203
874 -25 -6060
875 -24 -5917
876 -23 -5774
877 -22 -5631
878 -21 -5488
879 -20 -5345
880 -19 -5202
881 -18 -5059
882 -17 -4916
883 -16 -4773
884 -15 -4630
885 -14 -4487
886 -13 -4344
887 -12 -4201
888 -11 -4058
889 -10 -3915
890 -9 -3772
891 -8 -3629
892 -7 -3486
893 -6 -3343
894 -5 -3200
895 -4 -3057
896 -3 -2914
897 -2 -2771
898 -1 -2628
899 0 -2485
900 1 -2342
901 2 -2199
902 3 -2056
903 4 -1913
904 5 -1770
905 6 -1627
906 7 -1484
907 8 -1341
908 9 -1198
909 10 -1055
910 11 -912
911 12 -769
912 13 -626
913 14 -483
914 15 -340
915 16 -197
916 17 -54
917 18 89
918 19 232
919 20 375
920 21 518
921 22 661
922 23 804
923 24 947
924 25 1090
925 26 1233
926 27 1376
927 28 1519
928 29 1662
929 30 1805
930 31 1948
931 32 2091
932 33 2234
933 34 2377
934 35 2520
935 36 2663
936 37 2806
937 38 2949
938 39 3092
939 40 3235
940 41 3378
941 42 3521
942 43 3664
943 44 3807
944 45 3950
945 46 4093
946 47 4236
947 48 4379
948 49 4522
949 50 4665
950 51 4808
951 52 4951
952 53 5094
953 54 5237
954 55 5380
955 56 5523
956 57 5666
957 58 5809
958 59 5952
959 60 6095
960 61 6238
961 62 6381
962 63 6524
963 64 6667
964 65 6810
965 66 6953
966 67 7096
967 68 7239
968 69 7382
969 70 7525
970 71 7668
971 72 7811
972 73 7954
973 74 8097
974 75 8240
975 74 8383
976 73 8546
977 72 8727
978 71 8862
979 70 8973
980 69 8988
981 68 9099
982 67 9188
983 66 9373
984 65 9616
985 64 9839
986 63 10080
987 62 10305
988 61 10534
989 60 10749
990 59 10852
991 58 10829
992 57 10694
993 56 10513
994 55 10350
995 54 10207
996 53 10064
997 52 9921
998 51 9778
999 50 9635
1000 49 9492
1001 48 9349
1002 47 9206
1003 46 9063
1004 45 8920
1005 44 8777
1006 43 8634
1007 42 8491
1008 41 8348
1009 40 8205
1010 39 8062
1011 38 7919
1012 37 7776
1013 36 7633
1014 35 7490
1015 34 7347
1016 33 7204
1017 32 7061
1018 31 6918
1019 30 6775
1020 29 6632
1021 28 6489
1022 27 6346
1023 26 6203
1024 25 6060
1025 24 5917
1026 23 5774
1027 22 5631
1028 21 5488
1029 20 5345
1030 19 5202
1031 18 5059
1032 17 4916
1033 16 4773
1034 15 4630
1035 14 4487
1036 13 4344
1037 12 4201
1038 11 4058
1039 10 3915
1040 9 3772
1041 8 3629
1042 7 3486
1043 6 3343
1044 5 3200
1045 4 3057
1046 3 2914
1047 2 2771
1048 1 2628
1049 0 2485
1050 -1 2342
1051 -2 2199
1052 -3 2056
1053 -4 1913
1054 -5 1770
1055 -6 1627
1056 -7 1484
1057 -8 1341
1058 -9 1198
1059 -10 1055
1060 -11 912
1061 -12 769
1062 -13 626
1063 -14 483
1064 -15 340
1065 -16 197
1066 -17 54
1067 -18 -89
1068 -19 -232
1069 -20 -375
1070 -21 -518
1071 -22 -661
1072 -23 -804
1073 -24 -947
1074 -25 -1090
1075 -26 -1233
1076 -27 -1376
1077 -28 -1519
1078 -29 -1662
1079 -30 -1805
1080 -31 -1948
1081 -32 -2091
1082 -33 -2234
1083 -34 -2377
1084 -35 -2520
1085 -36 -2663
1086 -37 -2806
1087 -38 -2949
1088 -39 -3092
1089 -40 -3235
1090 -41 -3378
1091 -42 -3521
1092 -43 -3664
1093 -44 -3807
1094 -45 -3950
1095 -46 -4093
1096 -47 -4236
1097 -48 -4379
1098 -49 -4522
1099 -50 -4665
1100 -51 -4808
1101 -52 -4951
1102 -53 -5094
1103 -54 -5237
1104 -55 -5380
1105 -56 -5523
1106 -57 -5666
1107 -58 -5809
1108 -59 -5952
1109 -60 -6095
1110 -61 -6238
1111 -62 -6381
1112 -63 -6524
1113 -64 -6667
1114 -65 -6810
1115 -66 -6953
1116 -67 -7096
1117 -68 -7239
1118 -69 -7382
1119 -70 -7525
1120 -71 -7668
1121 -72 -7811
1122 -73 -7954
1123 -74 -8097
1124 -75 -8240
1125 -74 -8383
1126 -73 -8546
1127 -72 -8727
1128 -71 -8862
1129 -70 -8973
1130 -69 -8988
1131 -68 -9099
1132 -67 -9188
1133 -66 -9373
1134 -65 -9616
1135 -64 -9839
1136 -63 -10080
1137 -62 -10305
1138 -61 -10534
1139 -60 -10749
1140 -59 -10852
1141 -58 -10829
1142 -57 -10694
1143 -56 -10513
1144 -55 -10350
1145 -54 -10207
1146 -53 -10064
1147 -52 -9921
1148 -51 -9778
1149 -50 -9635
1150 -49 -9492
1151 -48 -9349
1152 -47 -9206
1153 -46 -9063
1154 -45 -8920
1155 -44 -8777
1156 -43 -8634
1157 -42 -8491
1158 -41 -8348
1159 -40 -8205
1160 -39 -8062
1161 -38 -7919
1162 -37 -7776
1163 -36 -7633
1164 -35 -7490
1165 -34 -7347
1166 -33 -7204
1167 -32 -7061
1168 -31 -6918
1169 -30 -6775
1170 -29 -6632
1171 -28 -6489
1172 -27 -6346
1173 -26 -6203
1174 -25 -6060
1175 -24 -5917
1176 -23 -5774
1177 -22 -5631
1178 -21 -5488
1179 -20 -5345
1180 -19 -5202
1181 -18 -5059
1182 -17 -4916
1183 -16 -4773
1184 -15 -4630
1185 -14 -4487
1186 -13 -4344
1187 -12 -4201
1188 -11 -4058
1189 -10 -3915
1190 -9 -3772
1191 -8 -3629
1192 -7 -3486
1193 -6 -3343
1194 -5 -3200
1195 -4 -3057
1196 -3 -2914
1197 -2 -2771
1198 -1 -2628
1199 0 -2485
1200 1 -2342
