180 -31 -9683
181 -32 -10430
182 -33 -11177
183 -34 -11924
184 -35 -12671
185 -36 -13418
186 -37 -14165
187 -38 -14912
188 -39 -15659
189 -40 -16406
190 -41 -17153
191 -42 -17900
192 -43 -18647
193 -44 -19394
194 -45 -20141
195 -46 -20888
196 -47 -21635
197 -48 -22382
198 -49 -23129
199 -50 -23876
200 -51 -24623
201 -52 -25370
202 -53 -26117
203 -54 -26864
204 -55 -27611
205 -56 -28358
206 -57 -29105
207 -58 -29852
208 -59 -30599
209 -60 -31346
210 -61 -32093
211 -62 -32840
212 -63 -33587
213 -64 -34334
214 -65 -35081
215 -66 -35828
216 -67 -36575
217 -68 -37322
218 -69 -38069
219 -70 -38816
220 -71 -39563
221 -72 -40310
222 -73 -41057
223 -74 -41804
224 -75 -42551
225 -74 -43298
226 -73 -44065
227 -72 -44850
228 -71 -45589
229 -70 -46216
230 -69 -46717
231 -68 -47106
232 -67 -47449
233 -66 -47810
234 -65 -48191
235 -64 -48592
236 -63 -49011
237 -62 -49384
238 -61 -49645
239 -60 -49780
240 -59 -49803
241 -58 -49780
242 -57 -49775
243 -56 -49790
244 -55 -49825
245 -54 -49878
246 -53 -49885
247 -52 -49780
248 -51 -49549
249 -50 -49206
250 -49 -48817
251 -48 -48446
252 -47 -48095
253 -46 -47632
254 -45 -47043
255 -44 -46342
256 -43 -45595
257 -42 -44848
258 -41 -44101
259 -40 -43354
260 -39 -42607
261 -38 -41860
262 -37 -41113
263 -36 -40366
264 -35 -39619
265 -34 -38872
266 -33 -38125
267 -32 -37378
268 -31 -36631
269 -30 -35884
270 -29 -35137
271 -28 -34390
272 -27 -33643
273 -26 -32896
274 -25 -32149
275 -24 -31402
276 -23 -30655
277 -22 -29908
278 -21 -29161
279 -20 -28414
280 -19 -27667
281 -18 -26920
282 -17 -26173
283 -16 -25426
284 -15 -24679
285 -14 -23932
286 -13 -23185
287 -12 -22438
288 -11 -21691
289 -10 -20944
290 -9 -20197
291 -8 -19450
292 -7 -18703
293 -6 -17956
294 -5 -17209
295 -4 -16462
296 -3 -15715
297 -2 -14968
298 -1 -14221
299 0 -13474
300 1 -12727
301 2 -11980
302 3 -11233
303 4 -10486
304 5 -9739
305 6 -8992
306 7 -8245
307 8 -7498
308 9 -6751
309 10 -6004
310 11 -5257
311 12 -4510
312 13 -3763
313 14 -3016
314 15 -2269
315 16 -1522
316 17 -775
317 18 -28
318 19 719
319 20 1466
320 21 2213
321 22 2960
322 23 3707
323 24 4454
324 25 5201
325 26 5948
326 27 6695
327 28 7442
328 29 8189
329 30 8936
330 31 9683
331 32 10430
332 33 11177
333 34 11924
334 35 12671
335 36 13418
336 37 14165
337 38 14912
338 39 15659
339 40 16406
340 41 17153
341 42 17900
342 43 18647
343 44 19394
344 45 20141
345 46 20888
346 47 21635
347 48 22382
348 49 23129
349 50 23876
350 51 24623
351 52 25370
352 53 26117
353 54 26864
354 55 27611
355 56 28358
356 57 29105
357 58 29852
358 59 30599
359 60 31346
360 61 32093
361 62 32840
362 63 33587
363 64 34334
364 65 35081
365 66 35828
366 67 36575
367 68 37322
368 69 38069
369 70 38816
370 71 39563
371 72 40310
372 73 41057
373 74 41804
374 75 42551
375 74 43298
376 73 44065
377 72 44850
378 71 45589
379 70 46216
380 69 46717
381 68 47106
382 67 47449
383 66 47810
384 65 48191
385 64 48592
386 63 49011
387 62 49384
388 61 49645
389 60 49780
390 59 49803
391 58 49780
392 57 49775
393 56 49790
394 55 49825
395 54 49878
396 53 49885
397 52 49780
398 51 49549
399 50 49206
400 49 48817
401 48 48446
402 47 48095
403 46 47632
404 45 47043
405 44 46342
406 43 45595
407 42 44848
408 41 44101
409 40 43354
410 39 42607
411 38 41860
412 37 41113
413 36 40366
414 35 39619
415 34 38872
416 33 38125
417 32 37378
418 31 36631
419 30 35884
420 29 35137
421 28 34390
422 27 33643
423 26 32896
424 25 32149
425 24 31402
426 23 30655
427 22 29908
428 21 29161
429 20 28414
430 19 27667
431 18 26920
432 17 26173
433 16 25426
434 15 24679
435 14 23932
436 13 23185
437 12 22438
438 11 21691
439 10 20944
440 9 20197
441 8 19450
442 7 18703
443 6 17956
444 5 17209
445 4 16462
446 3 15715
447 2 14968
448 1 14221
449 0 13474
450 -1 12727
451 -2 11980
452 -3 11233
453 -4 10486
454 -5 9739
455 -6 8992
456 -7 8245
457 -8 7498
458 -9 6751
459 -10 6004
460 -11 5257
461 -12 4510
462 -13 3763
463 -14 3016
464 -15 2269
465 -16 1522
466 -17 775
467 -18 28
468 -19 -719
469 -20 -1466
470 -21 -2213
471 -22 -2960
472 -23 -3707
473 -24 -4454
474 -25 -5201
475 -26 -5948
476 -27 -6695
477 -28 -7442
478 -29 -8189
479 -30 -8936
480 -31 -9683
481 -32 -10430
482 -33 -11177
483 -34 -11924
484 -35 -12671
485 -36 -13418
486 -37 -14165
487 -38 -14912
488 -39 -15659
489 -40 -16406
490 -41 -17153
491 -42 -17900
492 -43 -18647
493 -44 -19394
494 -45 -20141
495 -46 -20888
496 -47 -21635
497 -48 -22382
498 -49 -23129
499 -50 -23876
500 -51 -24623
501 -52 -25370
502 -53 -26117
503 -54 -26864
504 -55 -27611
505 -56 -28358
506 -57 -29105
507 -58 -29852
508 -59 -30599
509 -60 -31346
510 -61 -32093
511 -62 -32840
512 -63 -33587
513 -64 -34334
514 -65 -35081
515 -66 -35828
516 -67 -36575
517 -68 -37322
518 -69 -38069
519 -70 -38816
520 -71 -39563
521 -72 -40310
522 -73 -41057
523 -74 -41804
524 -75 -42551
525 -74 -43298
526 -73 -44065
527 -72 -44850
528 -71 -45589
529 -70 -46216
530 -69 -46717
531 -68 -47106
532 -67 -47449
533 -66 -47810
534 -65 -48191
535 -64 -48592
536 -63 -49011
537 -62 -49384
538 -61 -49645
539 -60 -49780
540 -59 -49803
541 -58 -49780
542 -57 -49775
543 -56 -49790
544 -55 -49825
545 -54 -49878
546 -53 -49885
547 -52 -49780
548 -51 -49549
549 -50 -49206
550 -49 -48817
551 -48 -48446
552 -47 -48095
553 -46 -47632
554 -45 -47043
555 -44 -46342
556 -43 -45595
557 -42 -44848
558 -41 -44101
559 -40 -43354
560 -39 -42607
561 -38 -41860
562 -37 -41113
563 -36 -40366
564 -35 -39619
565 -34 -38872
566 -33 -38125
567 -32 -37378
568 -31 -36631
569 -30 -35884
570 -29 -35137
571 -28 -34390
572 -27 -33643
573 -26 -32896
574 -25 -32149
575 -24 -31402
576 -23 -30655
577 -22 -29908
578 -21 -29161
579 -20 -28414
580 -19 -27667
581 -18 -26920
582 -17 -26173
583 -16 -25426
584 -15 -24679
585 -14 -23932
586 -13 -23185
587 -12 -22438
588 -11 -21691
589 -10 -20944
590 -9 -20197
591 -8 -19450
592 -7 -18703
593 -6 -17956
594 -5 -17209
595 -4 -16462
596 -3 -15715
597 -2 -14968
598 -1 -14221
599 0 -13474
600 1 -12727
601 2 -11980
602 3 -11233
603 4 -10486
604 5 -9739
605 6 -8992
606 7 -8245
607 8 -7498
608 9 -6751
609 10 -6004
610 11 -5257
611 12 -4510
612 13 -3763
613 14 -3016
614 15 -2269
615 16 -1522
616 17 -775
617 18 -28
618 19 719
619 20 1466
620 21 2213
621 22 2960
622 23 3707
623 24 4454
624 25 5201
625 26 5948
626 27 6695
627 28 7442
628 29 8189
629 30 8936
630 31 9683
631 32 10430
632 33 11177
633 34 11924
634 35 12671
635 36 13418
636 37 14165
637 38 14912
638 39 15659
639 40 16406
640 41 17153
641 42 17900
642 43 18647
643 44 19394
644 45 20141
645 46 20888
646 47 21635
647 48 22382
648 49 23129
649 50 23876
650 51 24623
651 52 25370
652 53 26117
653 54 26864
654 55 27611
655 56 28358
656 57 29105
657 58 29852
658 59 30599
659 60 31346
660 61 32093
661 62 32840
662 63 33587
663 64 34334
664 65 35081
665 66 35828
666 67 36575
667 68 37322
668 69 38069
669 70 38816
670 71 39563
671 72 40310
672 73 41057
673 74 41804
674 75 42551
675 74 43298
676 73 44065
677 72 44850
678 71 45589
679 70 46216
680 69 46717
681 68 47106
682 67 47449
683 66 47810
684 65 48191
685 64 48592
686 63 49011
687 62 49384
688 61 49645
689 60 49780
690 59 49803
691 58 49780
692 57 49775
693 56 49790
694 55 49825
695 54 49878
696 53 49885
697 52 49780
698 51 49549
699 50 49206
700 49 48817
701 48 48446
702 47 48095
703 46 47632
704 45 47043
705 44 46342
706 43 45595
707 42 44848
708 41 44101
709 40 43354
710 39 42607
711 38 41860
712 37 41113
713 36 40366
714 35 39619
715 34 38872
716 33 38125
717 32 37378
718 31 36631
719 30 35884
720 29 35137
721 28 34390
722 27 33643
723 26 32896
724 25 32149
725 24 31402
726 23 30655
727 22 29908
728 21 29161
729 20 28414
730 19 27667
731 18 26920
732 17 26173
733 16 25426
734 15 24679
735 14 23932
736 13 23185
737 12 22438
738 11 21691
739 10 20944
740 9 20197
741 8 19450
742 7 18703
743 6 17956
744 5 17209
745 4 16462
746 3 15715
747 2 14968
748 1 14221
749 0 13474
750 -1 12727
751 -2 11980
752 -3 11233
753 -4 10486
754 -5 9739
755 -6 8992
756 -7 8245
757 -8 7498
758 -9 6751
759 -10 6004
760 -11 5257
761 -12 4510
762 -13 3763
763 -14 3016
764 -15 2269
765 -16 1522
766 -17 775
767 -18 28
768 -19 -719
769 -20 -1466
770 -21 -2213
771 -22 -2960
772 -23 -3707
773 -24 -4454
774 -25 -5201
775 -26 -5948
776 -27 -6695
777 -28 -7442
778 -29 -8189
779 -30 -8936
780 -31 -9683
781 -32 -10430
782 -33 -11177
783 -34 -11924
784 -35 -12671
785 -36 -13418
786 -37 -14165
787 -38 -14912
788 -39 -15659
789 -40 -16406
790 -41 -17153
791 -42 -17900
792 -43 -18647
793 -44 -19394
794 -45 -20141
795 -46 -20888
796 -47 -21635
797 -48 -22382
798 -49 -23129
799 -50 -23876
800 -51 -24623
801 -52 -25370
802 -53 -26117
803 -54 -26864
804 -55 -27611
805 -56 -28358
806 -57 -29105
807 -58 -29852
808 -59 -30599
809 -60 -31346
810 -61 -32093
811 -62 -32840
812 -63 -33587
813 -64 -34334
814 -65 -35081
815 -66 -35828
816 -67 -36575
817 -68 -37322
818 -69 -38069
819 -70 -38816
820 -71 -39563
821 -72 -40310
822 -73 -41057
823 -74 -41804
824 -75 -42551
825 -74 -43298
826 -73 -44065
827 -72 -44850
828 -71 -45589
829 -70 -46216
830 -69 -46717
831 -68 -47106
832 -67 -47449
833 -66 -47810
834 -65 -48191
835 -64 -48592
836 -63 -49011
837 -62 -49384
838 -61 -49645
839 -60 -49780
840 -59 -49803
841 -58 -49780
842 -57 -49775
843 -56 -49790
844 -55 -49825
845 -54 -49878
846 -53 -49885
847 -52 -49780
848 -51 -49549
849 -50 -49206
850 -49 -48817
851 -48 -48446
852 -47 -48095
853 -46 -47632
854 -45 -47043
855 -44 -46342
856 -43 -45595
857 -42 -44848
858 -41 -44101
859 -40 -43354
860 -39 -42607
861 -38 -41860
862 -37 -41113
863 -36 -40366
864 -35 -39619
865 -34 -38872
866 -33 -38125
867 -32 -37378
868 -31 -36631
869 -30 -35884
870 -29 -35137
871 -28 -34390
872 -27 -33643
873 -26 -32896
874 -25 -32149
875 -24 -31402
876 -23 -30655
877 -22 -29908
878 -21 -29161
879 -20 -28414
880 -19 -27667
881 -18 -26920
882 -17 -26173
883 -16 -25426
884 -15 -24679
885 -14 -23932
886 -13 -23185
887 -12 -22438
888 -11 -21691
889 -10 -20944
890 -9 -20197
891 -8 -19450
892 -7 -18703
893 -6 -17956
894 -5 -17209
895 -4 -16462
896 -3 -15715
897 -2 -14968
898 -1 -14221
899 0 -13474
900 1 -12727
901 2 -11980
902 3 -11233
903 4 -10486
904 5 -9739
905 6 -8992
906 7 -8245
907 8 -7498
908 9 -6751
909 10 -6004
910 11 -5257
911 12 -4510
912 13 -3763
913 14 -3016
914 15 -2269
915 16 -1522
916 17 -775
917 18 -28
918 19 719
919 20 1466
920 21 2213
921 22 2960
922 23 3707
923 24 4454
924 25 5201
925 26 5948
926 27 6695
927 28 7442
928 29 8189
929 30 8936
930 31 9683
931 32 10430
932 33 11177
933 34 11924
934 35 12671
935 36 13418
936 37 14165
937 38 14912
938 39 15659
939 40 16406
940 41 17153
941 42 17900
942 43 18647
943 44 19394
944 45 20141
945 46 20888
946 47 21635
947 48 22382
948 49 23129
949 50 23876
950 51 24623
951 52 25370
952 53 26117
953 54 26864
954 55 27611
955 56 28358
956 57 29105
957 58 29852
958 59 30599
959 60 31346
960 61 32093
961 62 32840
962 63 33587
963 64 34334
964 65 35081
965 66 35828
966 67 36575
967 68 37322
968 69 38069
969 70 38816
970 71 39563
971 72 40310
972 73 41057
973 74 41804
974 75 42551
975 74 43298
976 73 44065
977 72 44850
978 71 45589
979 70 46216
980 69 46717
981 68 47106
982 67 47449
983 66 47810
984 65 48191
985 64 48592
986 63 49011
987 62 49384
988 61 49645
989 60 49780
990 59 49803
991 58 49780
992 57 49775
993 56 49790
994 55 49825
995 54 49878
996 53 49885
997 52 49780
998 51 49549
999 50 49206
1000 49 48817
1001 48 48446
1002 47 48095
1003 46 47632
1004 45 47043
1005 44 46342
1006 43 45595
1007 42 44848
1008 41 44101
1009 40 43354
1010 39 42607
1011 38 41860
1012 37 41113
1013 36 40366
1014 35 39619
1015 34 38872
1016 33 38125
1017 32 37378
1018 31 36631
1019 30 35884
1020 29 35137
1021 28 34390
1022 27 33643
1023 26 32896
1024 25 32149
1025 24 31402
1026 23 30655
1027 22 29908
1028 21 29161
1029 20 28414
1030 19 27667
1031 18 26920
1032 17 26173
1033 16 25426
1034 15 24679
1035 14 23932
1036 13 23185
1037 12 22438
1038 11 21691
1039 10 20944
1040 9 20197
1041 8 19450
1042 7 18703
1043 6 17956
1044 5 17209
1045 4 16462
1046 3 15715
1047 2 14968
1048 1 14221
1049 0 13474
1050 -1 12727
1051 -2 11980
1052 -3 11233
1053 -4 10486
1054 -5 9739
1055 -6 8992
1056 -7 8245
1057 -8 7498
1058 -9 6751
1059 -10 6004
1060 -11 5257
1061 -12 4510
1062 -13 3763
1063 -14 3016
1064 -15 2269
1065 -16 1522
1066 -17 775
1067 -18 28
1068 -19 -719
1069 -20 -1466
1070 -21 -2213
1071 -22 -2960
1072 -23 -3707
1073 -24 -4454
1074 -25 -5201
1075 -26 -5948
1076 -27 -6695
1077 -28 -7442
1078 -29 -8189
1079 -30 -8936
1080 -31 -9683
1081 -32 -10430
1082 -33 -11177
1083 -34 -11924
1084 -35 -12671
1085 -36 -13418
1086 -37 -14165
1087 -38 -14912
1088 -39 -15659
1089 -40 -16406
1090 -41 -17153
1091 -42 -17900
1092 -43 -18647
1093 -44 -19394
1094 -45 -20141
1095 -46 -20888
1096 -47 -21635
1097 -48 -22382
1098 -49 -23129
1099 -50 -23876
1100 -51 -24623
1101 -52 -25370
1102 -53 -26117
1103 -54 -26864
1104 -55 -27611
1105 -56 -28358
1106 -57 -29105
1107 -58 -29852
1108 -59 -30599
1109 -60 -31346
1110 -61 -32093
1111 -62 -32840
1112 -63 -33587
1113 -64 -34334
1114 -65 -35081
1115 -66 -35828
1116 -67 -36575
1117 -68 -37322
1118 -69 -38069
1119 -70 -38816
1120 -71 -39563
1121 -72 -40310
1122 -73 -41057
1123 -74 -41804
1124 -75 -42551
1125 -74 -43298
1126 -73 -44065
1127 -72 -44850
1128 -71 -45589
1129 -70 -46216
1130 -69 -46717
1131 -68 -47106
1132 -67 -47449
1133 -66 -47810
1134 -65 -48191
1135 -64 -48592
1136 -63 -49011
1137 -62 -49384
1138 -61 -49645
1139 -60 -49780
1140 -59 -49803
1141 -58 -49780
1142 -57 -49775
1143 -56 -49790
1144 -55 -49825
1145 -54 -49878
1146 -53 -49885
1147 -52 -49780
1148 -51 -49549
1149 -50 -49206
1150 -49 -48817
1151 -48 -48446
1152 -47 -48095
1153 -46 -47632
1154 -45 -47043
1155 -44 -46342
1156 -43 -45595
1157 -42 -44848
1158 -41 -44101
1159 -40 -43354
1160 -39 -42607
1161 -38 -41860
1162 -37 -41113
1163 -36 -40366
1164 -35 -39619
1165 -34 -38872
1166 -33 -38125
1167 -32 -37378
1168 -31 -36631
1169 -30 -35884
1170 -29 -35137
1171 -28 -34390
1172 -27 -33643
1173 -26 -32896
1174 -25 -32149
1175 -24 -31402
1176 -23 -30655
1177 -22 -29908
1178 -21 -29161
1179 -20 -28414
1180 -19 -27667
1181 -18 -26920
1182 -17 -26173
1183 -16 -25426
1184 -15 -24679
1185 -14 -23932
1186 -13 -23185
1187 -12 -22438
1188 -11 -21691
1189 -10 -20944
1190 -9 -20197
1191 -8 -19450
1192 -7 -18703
1193 -6 -17956
1194 -5 -17209
1195 -4 -16462
1196 -3 -15715
1197 -2 -14968
1198 -1 -14221
1199 0 -13474
1200 1 -12727
1201 2 -11980
1202 3 -11233
1203 4 -10486
1204 5 -9739
1205 6 -8992
1206 7 -8245
1207 8 -7498
1208 9 -6751
1209 10 -6004
1210 11 -5257
1211 12 -4510
1212 13 -3763
1213 14 -3016
1214 15 -2269
1215 16 -1522
1216 17 -775
1217 18 -28
1218 19 719
1219 20 1466
1220 21 2213
1221 22 2960
1222 23 3707
1223 24 4454
1224 25 5201
1225 26 5948
1226 27 6695
1227 28 7442
1228 29 8189
1229 30 8936
1230 31 9683
1231 32 10430
1232 33 11177
1233 34 11924
1234 35 12671
1235 36 13418
1236 37 14165
1237 38 14912
1238 39 15659
1239 40 16406
1240 41 17153
1241 42 17900
1242 43 18647
1243 44 19394
1244 45 20141
1245 46 20888
1246 47 21635
1247 48 22382
1248 49 23129
1249 50 23876
1250 51 24623
1251 52 25370
1252 53 26117
1253 54 26864
1254 55 27611
1255 56 28358
1256 57 29105
1257 58 29852
1258 59 30599
1259 60 31346
1260 61 32093
1261 62 32840
1262 63 33587
1263 64 34334
1264 65 35081
1265 66 35828
1266 67 36575
1267 68 37322
1268 69 38069
1269 70 38816
1270 71 39563
1271 72 40310
1272 73 41057
1273 74 41804
1274 75 42551
1275 74 43298
1276 73 44065
1277 72 44850
1278 71 45589
1279 70 46216
1280 69 46717
1281 68 47106
1282 67 47449
1283 66 47810
1284 65 48191
1285 64 48592
1286 63 49011
1287 62 49384
1288 61 49645
1289 60 49780
1290 59 49803
1291 58 49780
1292 57 49775
1293 56 49790
1294 55 49825
1295 54 49878
1296 53 49885
1297 52 49780
1298 51 49549
1299 50 49206
1300 49 48817
1301 48 48446
1302 47 48095
1303 46 47632
1304 45 47043
1305 44 46342
1306 43 45595
1307 42 44848
1308 41 44101
1309 40 43354
1310 39 42607
1311 38 41860
1312 37 41113
1313 36 40366
1314 35 39619
1315 34 38872
1316 33 38125
1317 32 37378
1318 31 36631
1319 30 35884
1320 29 35137
1321 28 34390
1322 27 33643
1323 26 32896
1324 25 32149
1325 24 31402
1326 23 30655
1327 22 29908
1328 21 29161
1329 20 28414
1330 19 27667
1331 18 26920
1332 17 26173
1333 16 25426
1334 15 24679
1335 14 23932
1336 13 23185
1337 12 22438
1338 11 21691
1339 10 20944
1340 9 20197
1341 8 19450
1342 7 18703
1343 6 17956
1344 5 17209
1345 4 16462
1346 3 15715
1347 2 14968
1348 1 14221
1349 0 13474
1350 -1 12727
1351 -2 11980
1352 -3 11233
1353 -4 10486
1354 -5 9739
1355 -6 8992
1356 -7 8245
1357 -8 7498
1358 -9 6751
1359 -10 6004
1360 -11 5257
1361 -12 4510
1362 -13 3763
1363 -14 3016
1364 -15 2269
1365 -16 1522
1366 -17 775
1367 -18 28
1368 -19 -719
1369 -20 -1466
1370 -21 -2213
1371 -22 -2960
1372 -23 -3707
1373 -24 -4454
1374 -25 -5201
1375 -26 -5948
1376 -27 -6695
1377 -28 -7442
1378 -29 -8189
1379 -30 -8936
1380 -31 -9683
1381 -32 -10430
1382 -33 -11177
1383 -34 -11924
1384 -35 -12671
1385 -36 -13418
1386 -37 -14165
1387 -38 -14912
1388 -39 -15659
1389 -40 -16406
1390 -41 -17153
1391 -42 -17900
1392 -43 -18647
1393 -44 -19394
1394 -45 -20141
1395 -46 -20888
1396 -47 -21635
1397 -48 -22382
1398 -49 -23129
1399 -50 -23876
1400 -51 -24623
1401 -52 -25370
1402 -53 -26117
1403 -54 -26864
1404 -55 -27611
1405 -56 -28358
1406 -57 -29105
1407 -58 -29852
1408 -59 -30599
1409 -60 -31346
1410 -61 -32093
1411 -62 -32840
1412 -63 -33587
1413 -64 -34334
1414 -65 -35081
1415 -66 -35828
1416 -67 -36575
1417 -68 -37322
1418 -69 -38069
1419 -70 -38816
1420 -71 -39563
1421 -72 -40310
1422 -73 -41057
1423 -74 -41804
1424 -75 -42551
1425 -74 -43298
1426 -73 -44065
1427 -72 -44850
1428 -71 -45589
1429 -70 -46216
1430 -69 -46717
1431 -68 -47106
1432 -67 -47449
1433 -66 -47810
1434 -65 -48191
1435 -64 -48592
1436 -63 -49011
1437 -62 -49384
1438 -61 -49645
1439 -60 -49780
1440 -59 -49803
1441 -58 -49780
1442 -57 -49775
1443 -56 -49790
1444 -55 -49825
1445 -54 -49878
1446 -53 -49885
1447 -52 -49780
1448 -51 -49549
1449 -50 -49206
1450 -49 -48817
1451 -48 -48446
1452 -47 -48095
1453 -46 -47632
1454 -45 -47043
1455 -44 -46342
1456 -43 -45595
1457 -42 -44848
1458 -41 -44101
1459 -40 -43354
1460 -39 -42607
1461 -38 -41860
1462 -37 -41113
1463 -36 -40366
1464 -35 -39619
1465 -34 -38872
1466 -33 -38125
1467 -32 -37378
1468 -31 -36631
1469 -30 -35884
1470 -29 -35137
1471 -28 -34390
1472 -27 -33643
1473 -26 -32896
1474 -25 -32149
1475 -24 -31402
1476 -23 -30655
1477 -22 -29908
1478 -21 -29161
1479 -20 -28414
1480 -19 -27667
1481 -18 -26920
1482 -17 -26173
1483 -16 -25426
1484 -15 -24679
1485 -14 -23932
1486 -13 -23185
1487 -12 -22438
1488 -11 -21691
1489 -10 -20944
1490 -9 -20197
1491 -8 -19450
1492 -7 -18703
1493 -6 -17956
1494 -5 -17209
1495 -4 -16462
1496 -3 -15715
1497 -2 -14968
1498 -1 -14221
1499 0 -13474
1500 1 -12727
1501 2 -11980
1502 3 -11233
1503 4 -10486
1504 5 -9739
1505 6 -8992
1506 7 -8245
1507 8 -7498
1508 9 -6751
1509 10 -6004
1510 11 -5257
1511 12 -4510
1512 13 -3763
1513 14 -3016
1514 15 -2269
1515 16 -1522
1516 17 -775
1517 18 -28
1518 19 719
1519 20 1466
1520 21 2213
1521 22 2960
1522 23 3707
1523 24 4454
1524 25 5201
1525 26 5948
1526 27 6695
1527 28 7442
1528 29 8189
1529 30 8936
1530 31 9683
1531 32 10430
1532 33 11177
1533 34 11924
1534 35 12671
1535 36 13418
1536 37 14165
1537 38 14912
1538 39 15659
1539 40 16406
1540 41 17153
1541 42 17900
1542 43 18647
1543 44 19394
1544 45 20141
1545 46 20888
1546 47 21635
1547 48 22382
1548 49 23129
1549 50 23876
1550 51 24623
1551 52 25370
1552 53 26117
1553 54 26864
1554 55 27611
1555 56 28358
1556 57 29105
1557 58 29852
1558 59 30599
1559 60 31346
1560 61 32093
1561 62 32840
1562 63 33587
1563 64 34334
1564 65 35081
1565 66 35828
1566 67 36575
1567 68 37322
1568 69 38069
1569 70 38816
1570 71 39563
1571 72 40310
1572 73 41057
1573 74 41804
1574 75 42551
1575 74 43298
1576 73 44065
1577 72 44850
1578 71 45589
1579 70 46216
1580 69 46717
1581 68 47106
1582 67 47449
1583 66 47810
1584 65 48191
1585 64 48592
1586 63 49011
1587 62 49384
1588 61 49645
1589 60 49780
1590 59 49803
1591 58 49780
1592 57 49775
1593 56 49790
1594 55 49825
1595 54 49878
1596 53 49885
1597 52 49780
1598 51 49549
1599 50 49206
1600 49 48817
1601 48 48446
1602 47 48095
1603 46 47632
1604 45 47043
1605 44 46342
1606 43 45595
1607 42 44848
1608 41 44101
1609 40 43354
1610 39 42607
1611 38 41860
1612 37 41113
1613 36 40366
1614 35 39619
1615 34 38872
1616 33 38125
1617 32 37378
1618 31 36631
1619 30 35884
1620 29 35137
1621 28 34390
1622 27 33643
1623 26 32896
1624 25 32149
1625 24 31402
1626 23 30655
1627 22 29908
1628 21 29161
1629 20 28414
1630 19 27667
1631 18 26920
1632 17 26173
1633 16 25426
1634 15 24679
1635 14 23932
1636 13 23185
1637 12 22438
1638 11 21691
1639 10 20944
1640 9 20197
1641 8 19450
1642 7 18703
1643 6 17956
1644 5 17209
1645 4 16462
1646 3 15715
1647 2 14968
1648 1 14221
1649 0 13474
1650 -1 12727
1651 -2 11980
1652 -3 11233
1653 -4 10486
1654 -5 9739
1655 -6 8992
1656 -7 8245
1657 -8 7498
1658 -9 6751
1659 -10 6004
1660 -11 5257
1661 -12 4510
1662 -13 3763
1663 -14 3016
1664 -15 2269
1665 -16 1522
1666 -17 775
1667 -18 28
1668 -19 -719
1669 -20 -1466
1670 -21 -2213
1671 -22 -2960
1672 -23 -3707
1673 -24 -4454
1674 -25 -5201
1675 -26 -5948
1676 -27 -6695
1677 -28 -7442
1678 -29 -8189
1679 -30 -8936
1680 -31 -9683
1681 -32 -10430
1682 -33 -11177
1683 -34 -11924
1684 -35 -12671
1685 -36 -13418
